basin,date,lat,lon,gear,sci_name,species,n
Calcasieu,7/2/2008,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,7/2/2008,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,7/29/2008,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,7/29/2008,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,8/13/2008,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,8/13/2008,30.04861,-93.31833,Gillnet,Elops Saurus,Ladyfish,1
Calcasieu,8/13/2008,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,8/14/2008,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,8/26/2008,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,8/26/2008,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,8/26/2008,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,9/9/2008,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,9/9/2008,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,16
Calcasieu,9/23/2008,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,10/2/2008,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,11/19/2008,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,11/19/2008,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,12/17/2008,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,25
Calcasieu,12/17/2008,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,1/29/2009,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,16
Calcasieu,2/12/2009,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,4/14/2009,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,4/28/2009,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/5/2009,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,5/5/2009,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/12/2009,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,6/2/2009,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/23/2009,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,6/23/2009,30.04861,-93.31833,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,6/23/2009,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/23/2009,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,7/1/2009,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,3
Calcasieu,7/1/2009,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,7/1/2009,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,7/27/2009,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,7/27/2009,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,25
Calcasieu,8/4/2009,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,8/13/2009,30.04861,-93.31833,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,8/13/2009,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,8/13/2009,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,9/2/2009,30.04861,-93.31833,Gillnet,Caranx Hippos,Crevalle Jack,2
Calcasieu,9/21/2009,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,9/21/2009,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,10/7/2009,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,10/7/2009,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,10/7/2009,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,12/3/2009,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,121
Calcasieu,2/2/2010,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,3/17/2010,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,4/13/2010,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/2/2010,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,6/14/2010,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,6/14/2010,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,36
Calcasieu,7/15/2010,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,7/15/2010,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,7/20/2010,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,8/4/2010,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,10/5/2010,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,12/2/2010,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,12/2/2010,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,12/2/2010,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/12/2011,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/4/2011,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,5/17/2011,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,5/17/2011,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,6/24/2011,30.04861,-93.31833,Gillnet,Chaetodipterus Faber,Atlantic Spadefish,1
Calcasieu,7/28/2011,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,11/21/2011,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,11/21/2011,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,12/8/2011,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,5
Calcasieu,2/6/2012,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,3/14/2012,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,3/14/2012,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/9/2012,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,4/9/2012,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/2/2012,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,6/20/2012,30.04861,-93.31833,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Calcasieu,7/17/2012,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,7/25/2012,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,9/20/2012,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,10/9/2012,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,11/19/2012,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,12/6/2012,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,8
Calcasieu,2/14/2013,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,121
Calcasieu,4/15/2013,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,7/23/2013,30.04861,-93.31833,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Calcasieu,7/23/2013,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,8/21/2013,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,11/21/2013,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,12/9/2013,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,5/21/2014,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/21/2014,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,8/19/2014,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,9/2/2014,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,10/7/2014,30.04861,-93.31833,Gillnet,Chaetodipterus Faber,Atlantic Spadefish,1
Calcasieu,11/3/2014,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,11/3/2014,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,12/4/2014,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,12/4/2014,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,1/14/2015,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,3/11/2015,30.04861,-93.31833,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Calcasieu,4/30/2015,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/6/2015,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,5/6/2015,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/5/2016,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,11/10/2016,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,16
Calcasieu,11/10/2016,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,12/7/2016,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2/6/2017,30.04861,-93.31833,Gillnet,Archosargus Probatocephalus,Sheepshead,4
Calcasieu,2/6/2017,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,16
Calcasieu,5/25/2017,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Calcasieu,6/14/2017,30.04861,-93.31833,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,6/14/2017,30.04861,-93.31833,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,7/25/2017,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,9/14/2017,30.04861,-93.31833,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,9/21/2017,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,12/18/2017,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,4/9/2018,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/24/2018,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,5/22/2018,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,6/27/2018,30.04861,-93.31833,Gillnet,Bagre Marinus,Gafftopsail Catfish,4
Calcasieu,6/27/2018,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,6/27/2018,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,7/26/2018,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,64
Calcasieu,8/30/2018,30.04861,-93.31833,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,10/4/2018,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,12/3/2018,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/13/1992,29.84417,-93.25889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,9/30/1992,29.84417,-93.25889,Gillnet,Chaetodipterus Faber,Atlantic Spadefish,1
Calcasieu,4/12/1993,29.84417,-93.25889,Gillnet,Arius Felis,Sea Catfish,11
Calcasieu,8/18/1993,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,9/8/1993,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,11/18/1993,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,11/18/1993,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/27/1994,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/27/1994,29.84417,-93.25889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,5/23/1994,29.84417,-93.25889,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,5/23/1994,29.84417,-93.25889,Gillnet,Paralichthys Lethostigma,Southern Flounder,1
Calcasieu,11/29/1994,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,11/29/1994,29.84417,-93.25889,Gillnet,Leiostomus Xanthurus,Spot,1
Calcasieu,12/7/1994,29.84417,-93.25889,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Calcasieu,5/16/1995,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/19/1995,29.84417,-93.25889,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Calcasieu,6/19/1995,29.84417,-93.25889,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,7/19/1995,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,8/22/1995,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,5
Calcasieu,9/20/1995,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,9/25/1995,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,9/25/1995,29.84417,-93.25889,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,10/9/1995,29.84417,-93.25889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,11/15/1995,29.84417,-93.25889,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Calcasieu,11/15/1995,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,11/15/1995,29.84417,-93.25889,Gillnet,Mugil Cephalus,Striped Mullet,1
Calcasieu,12/12/1995,29.84417,-93.25889,Gillnet,Mugil Cephalus,Striped Mullet,1
Calcasieu,5/21/1996,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/12/1996,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,7/9/1996,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,11
Calcasieu,8/7/1996,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,9/23/1996,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,12/13/1996,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,12/13/1996,29.84417,-93.25889,Gillnet,Sciaenops Ocellatus,Red Drum,16
Calcasieu,1/30/1997,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2/18/1997,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/19/1997,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,7/7/1997,29.84417,-93.25889,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,7/29/1997,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,8/25/1997,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,8/25/1997,29.84417,-93.25889,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,9/8/1997,29.84417,-93.25889,Gillnet,Erroneous Entry,Erroneous Entry,1
Calcasieu,9/8/1997,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,9/29/1997,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,1/28/1998,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,1/28/1998,29.84417,-93.25889,Gillnet,Harengula Jaguana,Scaled Sardine,1
Calcasieu,2/9/1998,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,3/26/1998,29.84417,-93.25889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,4/20/1998,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,5/21/1998,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/9/1998,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,7
Calcasieu,1/25/1999,29.84417,-93.25889,Gillnet,Mugil Cephalus,Striped Mullet,4
Calcasieu,1/25/1999,29.84417,-93.25889,Gillnet,Paralichthys Lethostigma,Southern Flounder,1
Calcasieu,2/8/1999,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2/8/1999,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,3/22/1999,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,3/22/1999,29.84417,-93.25889,Gillnet,Paralichthys Lethostigma,Southern Flounder,1
Calcasieu,6/2/1999,29.84417,-93.25889,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Calcasieu,6/2/1999,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,8/3/1999,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,9/28/1999,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,11/22/1999,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,11
Calcasieu,4/17/2000,29.84417,-93.25889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/15/2000,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,5/22/2000,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,7
Calcasieu,6/12/2000,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,7/6/2000,29.84417,-93.25889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,7/17/2000,29.84417,-93.25889,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,7/17/2000,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,21
Calcasieu,9/18/2000,29.84417,-93.25889,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,4/19/2001,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,4/26/2001,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,5/29/2001,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,5/29/2001,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,6/25/2001,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,7/5/2001,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,9/17/2001,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,9/17/2001,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,3/18/2002,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,4/15/2002,29.84417,-93.25889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,4/15/2002,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/21/2002,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,11/20/2002,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,12/16/2002,29.84417,-93.25889,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Calcasieu,4/14/2003,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,6/19/2003,29.84417,-93.25889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,8/6/2003,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,4
Calcasieu,9/23/2003,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/7/2004,29.84417,-93.25889,Gillnet,Mugil Cephalus,Striped Mullet,1
Calcasieu,4/15/2004,29.84417,-93.25889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/11/2004,29.84417,-93.25889,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,5/19/2004,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,3
Calcasieu,5/19/2004,29.84417,-93.25889,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Calcasieu,6/2/2004,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,7/22/2004,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,7/22/2004,29.84417,-93.25889,Gillnet,Elops Saurus,Ladyfish,1
Calcasieu,12/7/2004,29.84417,-93.25889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,3/21/2005,29.84417,-93.25889,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,3/21/2005,29.84417,-93.25889,Gillnet,Paralichthys Lethostigma,Southern Flounder,1
Calcasieu,4/12/2005,29.84417,-93.25889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,4/12/2005,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,8/9/2005,29.84417,-93.25889,Gillnet,Elops Saurus,Ladyfish,1
Calcasieu,10/18/2005,29.84417,-93.25889,Gillnet,Atractosteus Spatula,Alligator Gar,1
Calcasieu,7/18/2006,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,4
Calcasieu,9/27/2006,29.84417,-93.25889,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,9/27/2006,29.84417,-93.25889,Gillnet,Cynoscion Arenarius,Sand Seatrout,1
Calcasieu,2/22/2007,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/11/2007,29.84417,-93.25889,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,4/11/2007,29.84417,-93.25889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,4/11/2007,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/22/2007,29.84417,-93.25889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,6/5/2007,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,6/5/2007,29.84417,-93.25889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,7/9/2007,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,7/24/2007,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,8/7/2007,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,4
Calcasieu,8/21/2007,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,12/10/2007,29.84417,-93.25889,Gillnet,Mugil Cephalus,Striped Mullet,1
Calcasieu,1/22/2008,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2/15/2008,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,3/26/2008,29.84417,-93.25889,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,3/26/2008,29.84417,-93.25889,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,3/26/2008,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/8/2008,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/21/2008,29.84417,-93.25889,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,5/21/2008,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,6/3/2008,29.84417,-93.25889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/3/2008,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,9/25/2008,29.84417,-93.25889,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,10/9/2008,29.84417,-93.25889,Gillnet,Atractosteus Spatula,Alligator Gar,1
Calcasieu,12/15/2008,29.84417,-93.25889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,12/15/2008,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,36
Calcasieu,4/15/2009,29.84417,-93.25889,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,6/3/2009,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,7/14/2009,29.84417,-93.25889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,7/22/2009,29.84417,-93.25889,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,8/11/2009,29.84417,-93.25889,Gillnet,Pogonias Cromis,Black Drum,4
